Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,dow,moy,hour
2017-04-11 12:00:00,198.0,353.0,5.75,58.57,35.8,77.98,25.6,1.35,35.48,0.4,10.97,30.35,62.0,1.25,139.25,1.0,4.0,12.0
2017-04-11 13:00:00,173.0,319.0,3.4,53.37,31.15,74.68,23.07,1.26,43.25,0.33,10.83,31.47,57.0,0.95,143.5,1.0,4.0,13.0
2017-04-11 14:00:00,166.0,310.0,2.1,53.35,30.1,64.45,36.88,1.25,49.48,0.3,10.05,31.85,54.25,0.9,127.5,1.0,4.0,14.0
2017-04-11 15:00:00,174.0,319.0,2.28,57.07,32.2,61.6,49.17,1.14,44.93,0.23,9.5,31.85,50.5,1.25,145.0,1.0,4.0,15.0
2017-04-11 16:00:00,146.0,280.0,2.12,62.77,35.12,59.43,23.6,1.15,37.77,0.2,9.07,31.97,51.5,1.02,155.25,1.0,4.0,16.0
2017-04-11 17:00:00,156.0,460.0,41.45,127.03,101.23,72.97,17.7,1.62,11.55,0.23,9.38,31.28,57.5,0.3,154.0,1.0,4.0,17.0
2017-04-11 18:00:00,182.0,734.0,220.72,123.9,245.38,101.5,25.18,3.68,4.85,0.4,11.35,30.68,67.75,0.3,153.0,1.0,4.0,18.0
2017-04-11 19:00:00,367.0,668.846176594484,297.15,102.75,296.2,116.1,25.73,5.46,5.57,0.83,14.35,30.65,73.0,0.3,152.75,1.0,4.0,19.0
2017-04-11 20:00:00,307.0,798.0,342.95,80.52,321.65,122.85,25.7,7.0,7.48,0.97,14.58,30.7,74.25,0.3,152.75,1.0,4.0,20.0
2017-04-11 21:00:00,330.0,802.0,475.2,59.05,417.8,138.1,27.43,8.87,9.3,1.1,15.65,31.65,79.75,0.3,152.75,1.0,4.0,21.0
2017-04-11 22:00:00,413.0,911.0,66.68436684080669,44.55,97.24719684759876,155.58,33.7,0.01,15.53,1.25,16.4,32.05,83.5,0.3,152.75,1.0,4.0,22.0
2017-04-11 23:00:00,434.0,949.0,187.95661692797148,45.02,460.3,150.77,183.5,4.46,57.33,1.35,18.4,31.95,81.75,0.5,54.0,1.0,4.0,23.0
2017-04-12 00:00:00,640.5,777.0,298.18,144.42,319.2,100.73,57.62,7.92,51.75,1.77,11.3,30.77,68.0,0.3,260.25,2.0,4.0,0.0
2017-04-12 01:00:00,445.25,556.0,270.18,131.25,289.52,98.52,47.8,6.63,135.3,1.55,11.65,31.1,72.75,0.3,346.0,2.0,4.0,1.0
2017-04-12 02:00:00,460.25,556.75,343.68,133.37,350.35,94.65,42.45,7.17,27.187179992695405,1.45,11.92,31.6,76.5,0.3,300.5,2.0,4.0,2.0
2017-04-12 03:00:00,511.25,619.0,466.8,123.75,445.3,100.35,30.35,7.86,24.11427890444922,1.53,12.17,31.47,80.25,0.3,258.0,2.0,4.0,3.0
2017-04-12 04:00:00,488.5,590.25,477.1,119.58,451.48,101.9,30.6,7.96,24.218976335288865,1.5,12.7,31.47,81.0,0.3,200.5,2.0,4.0,4.0
2017-04-12 05:00:00,501.0,601.75,472.85,122.08,449.38,103.02,32.27,8.09,187.78,1.53,14.25,31.4,81.5,0.3,114.0,2.0,4.0,5.0
2017-04-12 06:00:00,471.5,562.0,449.67,112.38,425.37,103.38,30.25,8.05,152.25,1.55,14.35,31.15,84.25,0.3,114.75,2.0,4.0,6.0
2017-04-12 07:00:00,461.0,544.25,490.35,130.2,467.92,116.78,30.88,8.33,130.53,1.5,13.9,31.05,81.75,0.4,76.25,2.0,4.0,7.0
2017-04-12 08:00:00,545.5,629.25,477.8,196.5,492.98,124.5,50.28,8.66,90.23,1.68,13.78,30.9,77.5,0.6,41.5,2.0,4.0,8.0
2017-04-12 09:00:00,669.25,799.0,179.15,229.73,267.83,120.22,122.1,6.96,27.596399086385,1.47,12.72,30.88,61.0,0.48,122.25,2.0,4.0,9.0
2017-04-12 10:00:00,635.0,771.5,157.88,62.2,161.42,56.03,32.53063631508458,1.36,76.73,1.15,11.57,31.25,47.5,0.33,126.25,2.0,4.0,10.0
2017-04-12 11:00:00,448.75,685.5,34.22,121.82,92.63,71.82,76.22,3.92,82.08,0.95,10.33,30.9,40.25,0.73,160.5,2.0,4.0,11.0
2017-04-12 12:00:00,304.25,551.75,17.4,106.35,70.73,60.7,47.58,2.79,70.18,0.77,9.3,30.85,38.0,0.5,238.25,2.0,4.0,12.0
2017-04-12 13:00:00,207.5,371.25,8.37,109.15,64.9,60.3,48.62,2.29,99.07,0.65,8.7,30.93,40.5,0.58,281.5,2.0,4.0,13.0
2017-04-12 14:00:00,240.25,467.75,5.43,116.82,66.55,60.97,65.78,2.48,108.0,0.6,8.7,30.6,40.0,0.3,166.5,2.0,4.0,14.0
2017-04-12 15:00:00,249.75,536.0,12.25,153.9,91.88,60.8,61.15,2.59,90.58,0.6,9.03,30.58,43.5,0.33,164.0,2.0,4.0,15.0
2017-04-12 16:00:00,280.75,657.75,83.02,221.35,185.2,71.8,50.32,3.81,67.3,0.68,9.12,31.07,51.75,0.3,187.25,2.0,4.0,16.0
2017-04-12 17:00:00,331.75,819.5,128.17,230.73,226.92,74.68,41.62,5.62,71.73,0.78,9.7,30.82,57.5,0.3,165.25,2.0,4.0,17.0
2017-04-12 18:00:00,361.0,857.0,205.08,214.25,280.7,75.6,35.5,6.98,77.8,0.9,10.35,31.6,61.0,0.3,216.0,2.0,4.0,18.0
2017-04-12 19:00:00,344.25,488.5,250.65,232.88,327.62,88.28,34.23,7.96,74.38,1.1,10.87,31.55,61.0,0.4,178.25,2.0,4.0,19.0
2017-04-12 20:00:00,423.25,591.5,307.97,235.4,375.6,94.62,33.47,8.13,60.47,1.32,11.2,31.47,61.75,0.33,164.0,2.0,4.0,20.0
2017-04-12 21:00:00,447.0,605.5,464.72,221.4,495.58,103.15,36.4,2.47,73.63,1.4,12.33,31.27,67.75,0.3,77.25,2.0,4.0,21.0
2017-04-12 22:00:00,549.0,709.0,426.57,197.83,452.0,102.5,33.6,0.01,67.5,1.6,13.5,30.7,70.75,0.35,159.75,2.0,4.0,22.0
2017-04-12 23:00:00,479.25,643.25,343.9,208.95,390.75,99.77,35.57,9.18,47.37,1.58,12.9,30.63,67.5,0.85,193.25,2.0,4.0,23.0
2017-05-11 00:00:00,469.0,923.0,338.48,66.03,310.3,130.1,176.55,7.61,60.95,1.18,16.78,31.72,78.0,0.43,7.25,3.0,5.0,0.0
2017-05-11 01:00:00,376.0,605.0,294.58,64.88,274.02,126.7,107.38,6.21,32.45,1.05,14.65,31.38,80.0,0.3,21.75,3.0,5.0,1.0
2017-05-11 02:00:00,400.0,679.0,254.85,64.22,241.33,128.88,97.1,5.29,23.05,1.15,14.65,30.92,82.5,0.3,89.25,3.0,5.0,2.0
2017-05-11 03:00:00,407.0,588.0,237.92,53.7,222.0,127.12,51.85,4.69,17.82,1.1,14.55,30.88,83.75,0.3,170.5,3.0,5.0,3.0
2017-05-11 04:00:00,351.0,490.0,231.05,49.93,214.37,124.15,30.65,4.31,17.1,1.08,14.75,30.87,85.75,0.3,208.5,3.0,5.0,4.0
2017-05-11 05:00:00,362.0,491.0,271.45,42.6,243.35,131.55,41.87,4.16,21.3,1.08,15.37,31.75,85.0,0.33,80.0,3.0,5.0,5.0
2017-05-11 06:00:00,439.0,665.0,288.05,49.68,260.62,124.25,94.4,3.88,33.9,1.13,17.32,32.07,83.75,0.65,42.0,3.0,5.0,6.0
2017-05-11 07:00:00,394.0,642.0,107.18,74.45,126.73,101.15,31.43134103397722,3.22,19.8,1.0,14.7,31.95,80.5,0.62,42.25,3.0,5.0,7.0
2017-05-11 08:00:00,311.0,490.0,71.77,100.52,111.82,97.78,29.091134199864364,2.81,14.58,0.85,12.6,31.92,72.0,0.3,80.75,3.0,5.0,8.0
2017-05-11 09:00:00,375.0,605.0,44.48,104.8,91.93,100.68,28.945499919314923,2.48,37.26026466738975,1.08,13.65,31.25,64.0,0.3,130.25,3.0,5.0,9.0
2017-05-11 10:00:00,410.0,713.0,176.82,25.88,157.52,94.15,30.32750791006947,0.68,36.43874408721309,0.9,13.35,30.28,57.5,0.4,174.0,3.0,5.0,10.0
2017-05-11 11:00:00,430.75,666.25,16.58,126.83,80.95,98.65,82.48,2.49,107.37,0.87,12.82,30.43,51.75,0.83,202.75,3.0,5.0,11.0
2017-05-11 12:00:00,155.25,302.25,10.52,82.5,52.45,82.23,23.65,1.75,81.73,0.6,12.28,30.6,43.75,0.63,202.5,3.0,5.0,12.0
2017-05-11 13:00:00,143.75,264.75,6.6,91.27,53.9,80.12,20.15,1.51,87.75,0.55,12.08,32.17,43.5,0.5,172.5,3.0,5.0,13.0
2017-05-11 14:00:00,164.25,305.25,2.57,89.62,49.72,70.77,25.25,1.68,89.7,0.48,11.33,32.15,46.5,0.8,148.75,3.0,5.0,14.0
2017-05-11 15:00:00,202.75,395.25,1.75,75.27,41.45,70.23,22.88,1.54,86.9,0.43,10.8,32.2,48.5,0.78,194.0,3.0,5.0,15.0
2017-05-11 16:00:00,214.0,426.5,9.4,97.33,59.42,72.4,25.08,1.75,58.2,0.4,10.58,32.13,52.5,0.48,137.75,3.0,5.0,16.0
2017-05-11 17:00:00,249.0,500.0,101.82,179.08,178.02,96.3,26.6,3.15,21.78,0.48,11.62,30.97,62.25,0.3,34.0,3.0,5.0,17.0
2017-05-11 18:00:00,322.25,691.4310143610693,278.33,154.77,308.62,123.25,29.43,5.49,24.45,0.88,13.85,30.58,70.25,0.3,34.0,3.0,5.0,18.0
2017-05-11 19:00:00,419.0,759.2394714879458,307.73,140.12,324.72,138.25,31.38,6.93,27.27,1.18,14.97,30.55,72.5,0.3,34.25,3.0,5.0,19.0
2017-05-11 20:00:00,497.5,895.0,292.93,141.93,313.62,139.7,40.37,7.38,21.45,1.37,14.77,30.6,70.25,0.3,35.0,3.0,5.0,20.0
2017-05-11 21:00:00,456.0,886.0,336.55,89.45,321.2,145.55,33.05,8.53,24.75,1.4,14.75,32.0,77.0,0.3,35.0,3.0,5.0,21.0
2017-05-11 22:00:00,428.5,848.0,349.17,73.45,322.97,135.95,29.68,9.22,28.75,1.42,14.3,32.12,79.75,0.3,35.0,3.0,5.0,22.0
2017-05-11 23:00:00,409.0,815.0,373.95,64.57,338.38,141.48,26.0,9.64,33.82,1.35,14.33,32.05,83.0,0.3,33.0,3.0,5.0,23.0
2017-05-12 00:00:00,420.25,595.25,181.5,187.42,247.25,87.43,37.7,7.06,34.2,1.35,11.88,30.63,63.5,0.8,237.75,4.0,5.0,0.0
2017-05-12 01:00:00,295.5,380.75,176.78,171.2,234.8,81.57,32.12,5.72,29.12,1.08,10.65,30.83,65.0,0.5,286.0,4.0,5.0,1.0
2017-05-12 02:00:00,279.25,352.5,270.73,174.83,313.08,77.35,44.92,5.84,119.18,1.0,10.2,31.75,68.5,0.7,134.75,4.0,5.0,2.0
2017-05-12 03:00:00,318.75,416.5,360.65,164.83,380.9,84.92,44.0,6.33,172.92,1.15,11.35,31.65,71.0,0.58,173.0,4.0,5.0,3.0
2017-05-12 04:00:00,348.0,462.5,331.72,149.9,349.42,85.4,42.03,6.3,28.924933380414302,1.2,11.25,31.58,72.5,0.4,123.75,4.0,5.0,4.0
2017-05-12 05:00:00,349.0,435.0,375.38,142.95,381.25,86.1,41.75,6.56,28.202750953281143,1.3,11.47,31.5,73.75,0.4,68.0,4.0,5.0,5.0
2017-05-12 06:00:00,414.75,506.0,392.07,136.6,391.42,94.27,45.48,6.75,27.202223411883217,1.25,11.77,30.95,74.75,0.35,114.5,4.0,5.0,6.0
2017-05-12 07:00:00,473.0,576.5,362.1,128.92,362.95,101.83,49.35,6.95,153.72,1.3,11.9,30.75,73.0,0.65,30.5,4.0,5.0,7.0
2017-05-12 08:00:00,552.0,708.75,152.18,140.9,198.67,91.02,63.3,5.18,59.65,1.25,11.43,30.68,64.75,0.63,47.75,4.0,5.0,8.0
2017-05-12 09:00:00,503.25,854.75,106.52,164.07,173.85,93.55,118.85,4.45,32.58520217561513,1.1,10.92,30.78,62.25,0.38,72.75,4.0,5.0,9.0
2017-05-12 10:00:00,542.75,913.5,149.57,62.6,154.88,49.35,32.31529026294813,1.18,35.189318655036466,1.05,10.77,31.4,56.75,1.05,275.0,4.0,5.0,10.0
2017-05-12 11:00:00,549.5,902.25,25.05,106.3,76.9,68.77,60.05,3.31,111.95,0.9,9.38,31.02,50.75,1.55,262.75,4.0,5.0,11.0
2017-05-12 12:00:00,267.0,479.75,14.65,97.85,63.95,66.3,67.33,2.35,128.4,0.67,8.38,31.13,50.5,1.68,220.5,4.0,5.0,12.0
2017-05-12 13:00:00,249.0,446.25,8.23,101.45,60.65,65.27,62.92,1.89,99.7,0.58,8.48,31.07,50.75,1.6,256.5,4.0,5.0,13.0
2017-05-12 14:00:00,253.25,463.0,5.05,90.1,52.02,63.68,80.1,1.88,129.0,0.48,8.1,30.55,49.5,1.5,254.25,4.0,5.0,14.0
2017-05-12 15:00:00,208.0,397.25,3.55,78.83,44.8,57.62,68.07,1.66,129.02,0.4,8.23,30.4,48.25,1.03,261.5,4.0,5.0,15.0
2017-05-12 16:00:00,205.5,400.0,8.95,124.62,73.55,53.65,64.87,1.66,84.05,0.4,8.2,30.5,51.5,0.55,288.0,4.0,5.0,16.0
2017-05-12 17:00:00,244.0,497.0,87.17,160.2,156.07,57.9,46.5,2.43,57.32,0.43,8.28,30.45,56.25,0.45,316.0,4.0,5.0,17.0
2017-05-12 18:00:00,273.75,623.25,200.72,162.67,249.75,62.7,38.5,4.33,63.2,0.78,8.8,31.6,62.75,0.38,247.5,4.0,5.0,18.0
2017-05-12 19:00:00,270.75,602.25,182.85,169.4,238.77,63.07,34.78,4.91,48.3,0.83,9.3,31.72,61.25,0.5,272.25,4.0,5.0,19.0
2017-05-12 20:00:00,255.0,388.0,119.2,148.45,175.87,66.02,38.6,4.34,42.4,1.08,9.85,31.65,59.75,0.9,270.25,4.0,5.0,20.0
2017-05-12 21:00:00,218.75,333.75,42.1,118.4,97.2,63.77,92.7,3.36,180.43,0.85,9.7,31.5,59.5,1.17,284.0,4.0,5.0,21.0
2017-05-12 22:00:00,191.5,296.0,28.9,111.5,82.82,65.2,59.18,2.73,82.33,0.65,9.1,30.9,61.5,1.0,270.0,4.0,5.0,22.0
2017-05-12 23:00:00,199.25,298.5,26.97,112.0,81.5,66.15,72.82,2.34,156.2,0.6,9.47,30.77,63.5,1.2,278.25,4.0,5.0,23.0
2017-06-11 00:00:00,428.5,791.25,467.97,53.3,408.8,156.65,28.72,8.88,92.73,1.42,14.32,31.88,82.5,0.3,121.25,6.0,6.0,0.0
2017-06-11 01:00:00,451.75,816.75,433.43,53.95,381.05,157.68,39.1,7.96,138.82,1.37,14.12,30.75,82.25,0.33,24.0,6.0,6.0,1.0
2017-06-11 02:00:00,434.0,770.0,359.0,64.13,325.97,158.15,113.38,7.31,111.2,1.53,14.03,30.25,82.5,0.3,24.0,6.0,6.0,2.0
2017-06-11 03:00:00,507.5,774.5,323.55,60.8,295.4,155.65,52.97,6.93,154.95,1.55,14.05,30.12,85.5,0.3,23.75,6.0,6.0,3.0
2017-06-11 04:00:00,498.5,727.0,339.88,43.45,299.45,153.08,38.55,6.73,195.38,1.53,14.3,30.15,88.25,0.35,26.75,6.0,6.0,4.0
2017-06-11 05:00:00,499.0,708.75,447.43,33.22,381.45,167.3,34.02,6.88,172.5,1.65,14.65,31.88,86.25,0.4,167.25,6.0,6.0,5.0
2017-06-11 06:00:00,509.75,759.5,371.53,63.58,335.85,144.42,41.9,6.5,94.0,1.6,14.42,31.98,81.75,0.43,313.5,6.0,6.0,6.0
2017-06-11 07:00:00,391.0,612.25,280.45,91.1,276.47,134.75,51.75,5.64,50.67,1.32,13.65,32.2,74.25,0.5,308.25,6.0,6.0,7.0
2017-06-11 08:00:00,309.75,521.75,226.15,122.02,248.72,125.62,80.22,5.09,33.03,1.1,12.58,32.03,67.5,0.3,303.25,6.0,6.0,8.0
2017-06-11 09:00:00,281.0,517.5,129.88,161.4,191.45,123.65,89.7,4.05,33.41411835797952,0.95,12.33,31.15,60.25,0.48,259.75,6.0,6.0,9.0
2017-06-11 10:00:00,237.75,440.5,185.77,25.07,164.35,100.98,28.49915966819769,0.83,20.03,0.82,12.67,30.4,53.5,0.68,268.75,6.0,6.0,10.0
2017-06-11 11:00:00,195.0,372.25,55.57,121.27,109.7,105.9,32.45,2.81,29.1,0.7,12.33,30.65,49.25,0.83,268.5,6.0,6.0,11.0
2017-06-11 12:00:00,176.5,347.25,35.93,103.87,84.5,96.53,26.72,2.17,39.9,0.63,12.4,30.68,46.25,0.98,239.0,6.0,6.0,12.0
2017-06-11 13:00:00,140.5,293.5,20.05,87.35,62.7,86.4,20.7,1.73,51.7,0.55,12.2,31.85,44.0,0.95,238.5,6.0,6.0,13.0
2017-06-11 14:00:00,133.0,281.0,10.92,87.4,55.37,76.7,22.5,1.77,53.8,0.43,11.47,32.2,44.0,0.85,258.0,6.0,6.0,14.0
2017-06-11 15:00:00,147.75,299.0,6.18,94.25,55.12,72.83,24.98,1.6,52.98,0.4,11.08,32.0,46.5,0.45,257.75,6.0,6.0,15.0
2017-06-11 16:00:00,166.0,333.5,4.67,111.85,63.3,74.48,31.45,1.63,40.25,0.4,10.75,31.95,49.5,0.35,286.0,6.0,6.0,16.0
2017-06-11 17:00:00,207.5,472.0,80.92,139.53,140.03,97.1,30.08,2.55,34.13,0.43,10.75,31.12,58.75,0.3,345.5,6.0,6.0,17.0
2017-06-11 18:00:00,294.25,764.25,188.47,141.4,228.42,120.27,57.2,3.65,22.2,0.88,14.37,30.75,65.25,0.3,346.0,6.0,6.0,18.0
2017-06-11 19:00:00,379.25,852.25,252.7,140.55,280.2,129.83,53.97,4.94,19.45,1.15,15.13,30.68,68.25,0.3,346.0,6.0,6.0,19.0
2017-06-11 20:00:00,425.75,869.5,196.7,131.8,230.05,128.83,50.38,5.24,18.93,1.18,14.95,30.77,71.75,0.3,236.0,6.0,6.0,20.0
2017-06-11 21:00:00,549.75,811.0,93.45,122.73,141.25,120.27,29.27,4.97,16.23,1.2,15.98,31.98,73.5,0.3,20.75,6.0,6.0,21.0
2017-06-11 22:00:00,771.75,642.7042607937941,158.0,117.43,190.9,117.65,24.05,5.85,30.45,1.15,16.53,32.12,78.25,0.3,26.0,6.0,6.0,22.0
2017-06-11 23:00:00,849.0,644.1356446153592,148.0,113.5,180.67,121.48,27.7,5.87,27.2,1.15,14.88,31.67,79.5,0.3,45.0,6.0,6.0,23.0
2017-06-12 00:00:00,221.25,317.25,18.45,103.25,69.92,65.65,142.75,1.95,39.17004140436255,0.5,8.95,30.77,63.0,1.7,276.75,0.0,6.0,0.0
2017-06-12 01:00:00,236.5,329.0,10.67,84.22,53.48,63.32,23.059068633490313,1.64,40.237792409208254,0.53,8.45,30.8,59.25,2.15,253.0,0.0,6.0,1.0
2017-06-12 02:00:00,235.25,321.5,7.52,73.25,45.07,54.88,105.45,1.78,138.9,0.53,8.03,31.65,58.25,1.5,273.25,0.0,6.0,2.0
2017-06-12 03:00:00,179.0,248.5,6.8,75.5,45.68,50.65,126.15,1.72,103.17,0.43,7.57,31.65,60.25,1.32,274.25,0.0,6.0,3.0
2017-06-12 04:00:00,171.25,234.0,7.0,79.97,48.23,52.93,122.08,1.66,123.08,0.4,7.5,31.65,63.25,1.3,271.0,0.0,6.0,4.0
2017-06-12 05:00:00,177.25,242.0,8.43,79.75,49.3,55.1,98.45,1.65,55.8,0.4,7.27,31.68,64.25,1.18,274.0,0.0,6.0,5.0
2017-06-12 06:00:00,164.5,231.5,11.52,81.5,52.73,56.3,77.7,1.52,31.32,0.4,7.48,31.2,65.0,1.18,270.5,0.0,6.0,6.0
2017-06-12 07:00:00,154.0,222.75,22.72,87.02,64.77,56.5,71.95,1.52,25.43,0.4,7.55,31.03,63.75,0.88,280.0,0.0,6.0,7.0
2017-06-12 08:00:00,175.25,245.25,28.85,91.0,71.85,54.62,79.92,1.72,25.15,0.4,7.75,30.92,57.75,1.18,283.25,0.0,6.0,8.0
2017-06-12 09:00:00,158.75,243.75,17.65,90.5,62.5,55.87,74.08,1.85,40.30083060951128,0.4,7.93,30.75,51.0,1.15,250.0,0.0,6.0,9.0
2017-06-12 10:00:00,165.25,285.5,134.85,27.97,124.53,33.58,23.801942322323903,0.71,80.68,0.4,7.77,31.17,43.75,1.47,267.75,0.0,6.0,10.0
2017-06-12 11:00:00,172.5,395.75,6.43,71.02,43.03,41.45,93.8,1.95,154.75,0.4,7.37,30.78,38.5,1.85,239.25,0.0,6.0,11.0
2017-06-12 12:00:00,147.75,367.75,5.08,67.77,40.15,42.43,137.27,1.74,100.47,0.35,6.87,31.38,34.5,2.27,216.0,0.0,6.0,12.0
2017-06-12 13:00:00,115.75,335.25,4.12,59.27,34.85,42.3,90.73,1.58,114.57,0.33,6.38,31.38,32.75,1.75,256.0,0.0,6.0,13.0
2017-06-12 14:00:00,95.25,268.25,3.25,62.85,36.05,45.13,114.6,1.28,153.68,0.3,6.48,30.78,33.0,1.8,255.75,0.0,6.0,14.0
2017-06-12 15:00:00,92.25,263.75,3.27,60.18,34.68,41.43,122.05,1.16,140.05,0.3,7.02,30.3,32.25,1.92,263.5,0.0,6.0,15.0
2017-06-12 16:00:00,71.25,245.75,2.55,60.7,34.35,39.72,79.0,1.12,125.45,0.35,6.6,30.5,34.25,1.65,275.25,0.0,6.0,16.0
2017-06-12 17:00:00,73.0,283.0,3.68,80.07,45.58,41.55,57.52,1.23,71.3,0.33,6.9,30.45,36.0,1.2,286.75,0.0,6.0,17.0
2017-06-12 18:00:00,92.0,345.5,12.47,99.62,63.15,47.25,37.8,1.58,52.43,0.35,7.75,31.88,37.25,1.4,287.0,0.0,6.0,18.0
2017-06-12 19:00:00,107.0,374.75,19.2,100.17,68.88,46.55,42.5,1.65,27.58,0.4,7.53,31.82,37.25,1.15,284.5,0.0,6.0,19.0
2017-06-12 20:00:00,92.25,318.25,17.5,108.4,71.88,49.9,23.1357808969718,1.84,40.1467426761682,0.4,8.2,31.72,38.5,1.22,281.75,0.0,6.0,20.0
2017-06-12 21:00:00,104.5,198.25,28.72,110.77,82.3,48.65,194.65,1.94,39.56939462017946,0.5,8.32,31.72,38.75,1.1,275.5,0.0,6.0,21.0
2017-06-12 22:00:00,106.75,195.5,17.58,101.87,68.47,48.88,22.15909127620115,1.69,40.69280843687264,0.43,8.55,31.02,37.5,1.0,271.75,0.0,6.0,22.0
2017-06-12 23:00:00,91.0,167.0,14.45,93.85,61.68,46.78,57.07,1.44,116.62,0.4,8.58,30.73,38.25,0.55,272.0,0.0,6.0,23.0
2017-07-11 00:00:00,912.0,589.5961197132287,90.15,104.8,129.02,119.85,38.82,5.44,18.25,1.05,13.05,31.4,81.75,0.6,54.75,1.0,7.0,0.0
2017-07-11 01:00:00,246.15202599018733,420.01299501304476,44.35,97.07,87.68,120.65,22.5,5.07,15.0,1.0,12.05,31.18,84.75,0.58,19.0,1.0,7.0,1.0
2017-07-11 02:00:00,237.50793377518238,399.29394985627107,36.65,97.5,81.67,125.3,29.48,4.6,14.0,1.0,12.27,30.92,87.25,0.53,155.0,1.0,7.0,2.0
2017-07-11 03:00:00,221.27776848016384,387.46455699873286,24.15,90.85,67.95,122.17,48.35,4.36,14.55,0.92,12.22,30.82,88.5,0.33,7.75,1.0,7.0,3.0
2017-07-11 04:00:00,215.69714857442455,379.9758330059633,18.97,92.12,64.45,120.4,38.1,4.28,23.05,0.9,12.0,30.75,90.75,0.3,8.0,1.0,7.0,4.0
2017-07-11 05:00:00,965.0,506.0130580712887,20.48,94.45,66.85,119.32,39.57,4.23,117.3,0.9,12.5,31.48,92.75,0.3,8.0,1.0,7.0,5.0
2017-07-11 06:00:00,965.0,545.8910968690761,70.97,99.67,110.73,109.38,30.4,4.53,110.22,0.9,12.2,31.6,91.25,0.45,151.5,1.0,7.0,6.0
2017-07-11 07:00:00,327.5372791566287,514.4135330321033,178.6,92.77,194.52,117.35,24.65,5.01,63.65,0.9,11.62,31.43,90.25,0.38,236.0,1.0,7.0,7.0
2017-07-11 08:00:00,372.89673584142,570.4443934768084,186.67,143.8,228.25,125.73,112.97,5.13,41.93,0.97,12.12,31.45,83.75,0.55,305.5,1.0,7.0,8.0
2017-07-11 09:00:00,387.78509851353937,592.4988395284661,122.7,226.05,220.0,130.9,173.35,5.48,32.540334491658555,1.08,13.48,31.05,74.5,0.45,273.25,1.0,7.0,9.0
2017-07-11 10:00:00,934.0,512.5351823161806,174.65,50.68,168.9,99.95,33.4701223054374,1.4,19.43,1.05,13.62,30.25,64.75,0.33,273.5,1.0,7.0,10.0
2017-07-11 11:00:00,934.0,628.4853864116574,41.2,196.1,137.8,135.4,107.4,5.43,26.78,1.03,13.65,30.53,66.75,0.55,51.5,1.0,7.0,11.0
2017-07-11 12:00:00,299.6896643477261,485.41143707024366,25.32,184.3,118.65,133.72,133.85,5.44,57.43,1.2,14.85,30.63,62.5,0.63,111.75,1.0,7.0,12.0
2017-07-11 13:00:00,469.0,717.0,11.75,109.7,67.88,101.23,72.0,4.28,40.57,1.12,14.03,31.33,45.25,0.9,266.25,1.0,7.0,13.0
2017-07-11 14:00:00,462.75,706.0,4.65,109.23,61.87,88.5,65.57,3.87,62.3,0.87,12.8,32.15,44.75,1.32,277.0,1.0,7.0,14.0
2017-07-11 15:00:00,400.5,615.25,2.65,93.53,51.92,74.18,62.18,2.97,73.22,0.73,11.8,31.95,41.0,1.18,279.5,1.0,7.0,15.0
2017-07-11 16:00:00,282.0,487.5,4.22,108.13,60.98,73.62,56.42,2.52,58.93,0.43,11.28,32.13,47.0,0.6,300.5,1.0,7.0,16.0
2017-07-11 17:00:00,388.5,533.0,6.58,134.05,76.6,89.23,56.32,2.9,40.1,0.5,11.47,31.62,61.0,0.43,161.75,1.0,7.0,17.0
2017-07-11 18:00:00,737.0,495.3284243920009,18.58,157.17,98.7,107.67,50.4,3.61,19.12,0.88,14.15,30.8,74.75,0.63,50.0,1.0,7.0,18.0
2017-07-11 19:00:00,932.0,535.8475838448579,16.7,148.25,92.45,113.23,53.5,4.31,11.75,0.85,13.95,30.78,82.25,0.83,45.5,1.0,7.0,19.0
2017-07-11 20:00:00,906.0,526.7732147238589,16.37,127.77,81.3,114.02,37.63,4.72,8.43,0.95,13.95,30.8,88.5,0.35,28.0,1.0,7.0,20.0
2017-07-11 21:00:00,898.5,547.9270507451876,33.27,130.17,96.27,108.65,24.05,5.16,7.88,0.95,15.58,31.32,90.5,0.3,36.25,1.0,7.0,21.0
2017-07-11 22:00:00,876.0,567.6092961961444,53.6,120.38,107.6,106.57,20.7,5.87,8.05,1.0,15.2,31.87,91.5,0.35,87.0,1.0,7.0,22.0
2017-07-11 23:00:00,855.0,564.7847330273506,50.12,118.18,103.6,108.95,21.07,5.92,8.55,1.05,14.43,31.5,90.5,0.65,17.5,1.0,7.0,23.0
2017-07-12 00:00:00,103.5,161.25,13.75,89.05,58.58,46.82,60.07,1.21,70.43,0.33,8.92,30.75,38.5,0.7,290.0,2.0,7.0,0.0
2017-07-12 01:00:00,100.5,158.25,13.22,87.23,57.12,44.77,196.77,1.06,172.35,0.3,8.4,30.75,39.5,0.95,288.0,2.0,7.0,1.0
2017-07-12 02:00:00,92.5,149.0,10.25,80.8,51.33,44.1,117.57,1.37,136.52,0.3,8.5,31.77,39.0,0.95,276.5,2.0,7.0,2.0
2017-07-12 03:00:00,82.0,126.75,8.1,73.78,45.8,43.4,127.55,1.36,95.4,0.28,8.12,31.95,38.75,1.13,265.5,2.0,7.0,3.0
